Article_len,Avg_Word_Len,CountOfNumbers,CountofExclamation,adjectives,WordCount,sent_neg,sent_neu,sent_pos,label
9213,4,64,0,131,1554,0.109,0.816,0.075,1
3446,5,18,0,38,557,0.149,0.799,0.052,1
1894,5,8,0,18,292,0.064,0.89,0.046,1
6162,4,51,0,39,1120,0.142,0.741,0.116,1
5003,5,11,1,38,773,0.083,0.847,0.07,1
7658,5,41,0,101,1204,0.085,0.847,0.069,1
11246,4,42,10,112,1999,0.03,0.856,0.113,1
8388,5,19,0,92,1320,0.051,0.871,0.078,1
5922,5,23,0,70,949,0.076,0.776,0.148,1
6948,5,50,1,92,1077,0.078,0.851,0.071,1
11491,5,47,0,151,1815,0.244,0.685,0.072,1
5544,5,18,2,56,869,0.163,0.779,0.058,1
17385,5,177,1,203,2843,0.112,0.792,0.096,1
6681,5,1,0,58,1101,0.035,0.851,0.114,1
7638,5,27,0,93,1170,0.086,0.821,0.093,1
4777,4,28,0,76,798,0.047,0.855,0.098,1
2598,5,13,0,25,410,0.068,0.853,0.079,1
3187,5,21,0,31,523,0.21,0.722,0.068,1
4712,5,26,0,43,745,0.033,0.91,0.057,1
8403,5,36,0,113,1386,0.026,0.865,0.109,1
6462,5,53,0,84,1009,0.043,0.882,0.076,1
4097,5,20,0,39,660,0.061,0.798,0.142,1
8255,5,30,0,72,1305,0.04,0.889,0.071,1
6273,5,49,0,90,1021,0.116,0.799,0.085,1
8069,5,18,0,78,1271,0.066,0.833,0.101,1
8695,5,10,1,122,1337,0.046,0.822,0.132,1
9820,5,13,0,94,1551,0.047,0.873,0.08,1
3626,5,8,0,51,574,0.031,0.903,0.066,1
8493,5,16,0,99,1340,0.12,0.769,0.112,1
5318,5,8,0,79,847,0.06,0.864,0.075,1
2322,4,33,0,38,395,0.019,0.813,0.168,1
7953,4,26,0,93,1328,0.054,0.868,0.078,1
6634,5,54,0,70,1060,0.048,0.866,0.086,1
10252,5,110,0,159,1652,0.049,0.805,0.146,1
7982,5,24,0,143,1280,0.092,0.762,0.146,1
2277,5,4,0,28,358,0.096,0.869,0.034,1
5031,4,103,0,67,847,0.193,0.767,0.04,1
8591,5,48,0,137,1264,0.077,0.847,0.076,1
11488,4,117,0,92,1972,0.041,0.854,0.105,1
4669,4,24,0,38,782,0.042,0.874,0.085,1
7123,5,13,0,69,1140,0.055,0.834,0.111,1
6896,5,48,0,61,1082,0.054,0.844,0.102,1
5429,5,9,0,63,887,0.115,0.787,0.098,1
4322,5,10,0,47,683,0.021,0.915,0.065,1
7368,5,38,0,93,1157,0.05,0.877,0.072,1
8783,4,43,0,92,1464,0.108,0.795,0.097,1
8345,5,6,0,89,1317,0.167,0.772,0.061,1
6668,5,28,0,75,1076,0.115,0.824,0.061,1
21506,4,41,1,302,3601,0.057,0.863,0.08,1
3266,4,34,0,46,567,0.014,0.87,0.116,1
3643,5,60,1,41,591,0.031,0.843,0.126,1
3623,5,47,0,34,569,0.005,0.947,0.048,1
4022,5,26,0,74,653,0.015,0.874,0.111,1
4706,5,35,0,33,778,0.007,0.918,0.075,1
33958,5,158,1,376,5322,0.079,0.839,0.082,1
293,5,0,0,2,44,0.031,0.969,0.0,1
7426,5,36,0,92,1218,0.027,0.87,0.102,1
7416,5,32,0,84,1181,0.046,0.894,0.06,1
5767,5,24,0,99,901,0.064,0.782,0.154,1
5678,5,49,0,67,901,0.03,0.842,0.128,1
2288,5,6,0,15,366,0.143,0.826,0.031,1
2560,5,7,3,26,389,0.074,0.872,0.054,1
7197,5,40,1,81,1128,0.018,0.896,0.087,1
2191,5,34,0,21,340,0.069,0.79,0.141,1
5929,5,40,0,60,978,0.107,0.819,0.075,1
2033,4,24,0,24,365,0.025,0.785,0.19,1
4357,5,84,0,68,698,0.027,0.852,0.121,1
6366,5,16,0,77,1045,0.034,0.912,0.055,1
7583,5,22,1,109,1134,0.043,0.851,0.106,1
4266,5,5,5,58,705,0.091,0.79,0.12,1
5060,5,62,0,40,825,0.027,0.928,0.045,1
8654,5,12,1,92,1309,0.084,0.793,0.123,1
5670,5,44,0,62,896,0.042,0.864,0.094,1
33782,5,118,0,419,5484,0.078,0.86,0.061,1
58,5,0,0,0,9,0.0,0.672,0.328,1
8830,5,35,0,108,1371,0.2,0.708,0.092,1
7249,5,29,0,73,1150,0.061,0.815,0.123,1
6658,5,6,0,78,1031,0.048,0.877,0.074,1
4456,5,8,2,47,712,0.072,0.84,0.088,1
9250,5,55,0,89,1525,0.067,0.828,0.104,1
7765,5,34,0,74,1237,0.079,0.839,0.083,1
4495,5,51,0,48,727,0.043,0.883,0.074,1
3028,4,20,0,20,508,0.092,0.853,0.055,1
6815,5,126,0,106,1118,0.033,0.866,0.101,1
3073,4,82,0,33,513,0.038,0.903,0.058,1
5611,4,25,0,64,922,0.026,0.873,0.101,1
5191,5,30,0,75,796,0.134,0.81,0.056,1
7450,5,7,1,84,1172,0.071,0.849,0.08,1
5639,5,64,0,74,934,0.056,0.851,0.093,1
6155,5,51,0,92,1020,0.04,0.855,0.105,1
2819,5,3,0,25,454,0.186,0.785,0.028,1
1046,5,1,0,8,170,0.067,0.92,0.012,1
2059,4,28,0,22,344,0.059,0.853,0.087,1
4986,5,2,1,71,772,0.052,0.871,0.078,1
10606,5,57,1,117,1621,0.074,0.831,0.095,1
6789,5,10,0,97,1059,0.093,0.79,0.117,1
4776,5,8,0,66,748,0.101,0.834,0.064,1
3137,5,12,0,49,450,0.057,0.868,0.075,1
8470,5,29,0,100,1366,0.039,0.808,0.153,1
3336,5,9,0,23,547,0.053,0.861,0.086,1
3284,5,10,0,34,535,0.056,0.87,0.074,1
4524,5,31,0,53,730,0.129,0.785,0.086,1
5146,5,36,0,55,818,0.055,0.889,0.056,1
5222,5,17,0,75,828,0.078,0.792,0.13,1
6469,4,118,0,91,1079,0.058,0.828,0.114,1
12245,5,29,0,91,1987,0.087,0.851,0.062,1
5905,5,15,0,72,945,0.041,0.848,0.11,1
4613,5,14,0,56,732,0.197,0.754,0.049,1
9879,5,39,0,96,1573,0.056,0.82,0.124,1
8309,4,42,1,96,1416,0.086,0.83,0.084,1
4310,4,28,0,51,732,0.045,0.881,0.074,1
4463,5,22,0,57,687,0.135,0.74,0.125,1
3660,4,0,0,47,612,0.056,0.869,0.075,1
6732,5,35,0,49,1075,0.194,0.765,0.041,1
5538,5,24,0,96,853,0.077,0.814,0.109,1
8875,4,67,0,123,1497,0.05,0.798,0.152,1
2004,5,7,0,10,314,0.065,0.896,0.04,1
10976,5,93,0,140,1815,0.041,0.839,0.12,1
3027,5,14,0,21,484,0.019,0.896,0.086,1
5600,4,18,0,47,951,0.084,0.83,0.086,1
2807,5,6,0,24,423,0.092,0.813,0.095,1
7582,5,6,0,77,1189,0.06,0.883,0.057,1
12244,5,45,0,104,2030,0.095,0.86,0.045,1
7423,5,21,0,112,1216,0.09,0.798,0.112,1
6598,5,26,1,67,1058,0.063,0.85,0.087,1
6777,5,12,0,100,1113,0.043,0.866,0.091,1
7313,4,3,0,115,1237,0.133,0.717,0.15,1
7343,4,22,0,67,1255,0.112,0.806,0.082,1
10263,5,59,0,151,1653,0.068,0.875,0.057,1
3789,5,2,1,52,599,0.028,0.815,0.157,1
2784,4,16,0,32,474,0.105,0.847,0.048,1
3280,5,24,0,36,502,0.091,0.826,0.083,1
3167,4,23,0,31,531,0.081,0.8,0.119,1
10038,5,21,0,125,1566,0.111,0.836,0.053,1
2845,4,2,0,51,478,0.027,0.913,0.06,1
2943,5,32,0,29,472,0.147,0.77,0.083,1
8962,5,25,0,128,1394,0.093,0.807,0.1,1
10123,5,42,1,114,1635,0.029,0.911,0.06,1
8108,5,62,0,84,1314,0.041,0.843,0.116,1
7935,5,9,0,111,1267,0.082,0.828,0.09,1
6755,5,46,1,96,1044,0.1,0.819,0.081,1
9472,5,26,1,135,1471,0.062,0.853,0.086,1
7151,5,26,0,102,1095,0.018,0.894,0.087,1
10520,5,10,0,154,1618,0.093,0.816,0.09,1
6917,5,28,0,77,1105,0.069,0.809,0.122,1
7926,5,21,0,78,1313,0.073,0.882,0.045,1
5629,5,29,0,67,895,0.193,0.763,0.043,1
9601,5,40,0,89,1537,0.169,0.758,0.073,1
11585,5,36,0,123,1768,0.043,0.747,0.21,1
4548,5,10,0,53,725,0.119,0.763,0.118,1
1596,5,0,0,23,247,0.036,0.837,0.127,1
4324,5,12,1,58,706,0.004,0.879,0.117,1
1606,7,0,0,16,194,0.03,0.729,0.242,1
14756,5,18,2,219,2291,0.024,0.839,0.137,1
6622,5,34,0,56,1067,0.063,0.839,0.098,1
7396,5,24,0,98,1145,0.092,0.78,0.128,1
10548,5,135,0,134,1583,0.09,0.836,0.074,1
4926,5,7,0,59,784,0.059,0.797,0.144,1
2632,5,4,1,40,405,0.036,0.874,0.09,1
5835,5,24,0,61,905,0.133,0.779,0.087,1
5875,5,37,0,58,946,0.121,0.808,0.071,1
2317,5,60,0,28,345,0.029,0.881,0.091,1
4135,5,0,0,43,648,0.058,0.89,0.053,1
7148,5,47,0,111,1148,0.024,0.891,0.085,1
1447,5,5,0,21,235,0.03,0.841,0.129,1
2268,5,12,0,27,346,0.051,0.932,0.017,1
3746,5,30,1,49,608,0.03,0.833,0.137,1
6193,5,45,0,75,972,0.117,0.819,0.064,1
5806,5,15,0,58,938,0.009,0.879,0.112,1
17859,5,111,0,178,2870,0.097,0.849,0.054,1
6529,4,10,0,77,1084,0.035,0.901,0.064,1
6577,5,2,0,110,1014,0.099,0.778,0.122,1
6312,4,49,0,50,1055,0.084,0.83,0.086,1
22508,5,171,0,246,3603,0.027,0.877,0.096,1
9791,5,65,0,92,1562,0.061,0.85,0.089,1
9718,5,15,0,130,1569,0.077,0.849,0.074,1
15916,5,111,0,204,2423,0.042,0.885,0.073,1
3996,5,11,0,38,627,0.176,0.809,0.015,1
2723,5,27,0,43,439,0.171,0.791,0.038,1
4969,5,19,0,63,788,0.064,0.853,0.083,1
4417,5,24,0,56,689,0.059,0.883,0.058,1
6606,4,57,0,83,1126,0.098,0.781,0.121,1
7544,5,30,0,99,1216,0.12,0.798,0.082,1
7686,5,41,0,72,1192,0.119,0.823,0.059,1
3547,5,0,2,34,555,0.018,0.84,0.143,1
9963,5,20,3,152,1537,0.043,0.778,0.179,1
5542,5,6,0,63,885,0.041,0.812,0.147,1
3810,4,16,0,53,647,0.01,0.906,0.084,1
1922,5,12,0,17,297,0.005,0.968,0.027,1
2287,5,12,1,31,375,0.01,0.882,0.108,1
4336,5,4,0,62,701,0.047,0.837,0.117,1
9333,5,42,0,127,1475,0.069,0.828,0.104,1
5196,5,5,0,64,842,0.039,0.887,0.074,1
8234,5,12,2,105,1277,0.159,0.751,0.09,1
8780,5,14,1,90,1382,0.061,0.863,0.075,1
6928,5,20,2,78,1051,0.055,0.882,0.063,1
12300,5,28,0,147,1907,0.075,0.83,0.095,1
5576,5,33,0,65,883,0.168,0.733,0.099,1
7274,5,63,0,111,1165,0.101,0.831,0.068,1
5624,5,28,0,57,884,0.033,0.908,0.059,1
8791,4,66,0,111,1487,0.207,0.724,0.069,1
10358,5,57,0,73,1688,0.047,0.902,0.052,1
6740,4,11,0,96,1158,0.037,0.862,0.101,1
5418,5,21,0,61,869,0.098,0.869,0.034,1
6137,5,14,0,134,965,0.024,0.894,0.082,1
6394,5,33,0,69,1047,0.053,0.874,0.073,1
7905,5,29,0,92,1270,0.047,0.848,0.105,1
6837,5,11,0,111,1086,0.051,0.821,0.128,1
5317,5,4,0,47,831,0.06,0.857,0.083,1
7830,5,18,0,94,1233,0.038,0.885,0.077,1
4547,5,5,0,50,734,0.021,0.867,0.112,1
6148,5,24,0,67,940,0.075,0.865,0.06,1
10189,5,152,1,127,1650,0.09,0.825,0.084,1
9763,5,36,0,143,1456,0.065,0.853,0.082,1
4763,5,16,0,27,772,0.061,0.913,0.026,1
5723,4,65,0,52,954,0.09,0.829,0.081,1
7178,5,57,0,96,1156,0.049,0.861,0.09,1
911,5,4,0,5,139,0.0,0.957,0.043,1
2114,4,10,0,13,358,0.052,0.784,0.163,1
6596,5,21,0,84,1019,0.078,0.826,0.096,1
2903,5,16,0,29,449,0.035,0.865,0.1,1
3100,5,44,0,25,511,0.093,0.841,0.065,1
8570,5,45,1,98,1321,0.211,0.717,0.072,1
6099,5,6,0,82,1000,0.049,0.857,0.094,1
5264,4,10,2,58,958,0.038,0.813,0.149,1
4328,5,9,0,46,697,0.058,0.849,0.093,1
8814,5,10,0,85,1374,0.069,0.803,0.128,1
11482,5,6,0,105,1808,0.067,0.84,0.093,1
4803,5,10,0,57,780,0.023,0.934,0.043,1
8058,5,14,0,86,1262,0.029,0.898,0.073,1
9421,5,12,0,110,1521,0.042,0.858,0.1,1
5995,5,3,1,61,911,0.081,0.871,0.048,1
8130,5,12,0,100,1337,0.047,0.875,0.078,1
4258,4,9,0,38,707,0.039,0.862,0.099,1
4983,5,10,0,54,749,0.036,0.829,0.134,1
5192,5,19,0,63,836,0.039,0.859,0.101,1
4669,5,15,0,56,769,0.075,0.858,0.067,1
7757,5,36,0,76,1195,0.123,0.79,0.087,1
10605,5,32,0,137,1652,0.037,0.858,0.105,1
7547,5,26,0,82,1180,0.043,0.909,0.048,1
7456,5,18,0,102,1178,0.014,0.901,0.085,1
5167,5,14,0,70,838,0.076,0.891,0.032,1
6740,5,22,0,85,1096,0.152,0.788,0.06,1
4522,5,14,0,34,693,0.079,0.854,0.067,1
5612,5,67,0,73,880,0.101,0.846,0.053,1
29512,4,32,3,400,4960,0.086,0.737,0.177,1
6457,4,102,0,104,1083,0.036,0.865,0.099,1
4353,5,8,0,68,703,0.04,0.873,0.087,1
7111,5,14,0,105,1178,0.093,0.807,0.1,1
7116,5,50,0,90,1119,0.049,0.897,0.054,1
4983,5,42,0,54,760,0.133,0.799,0.068,1
6453,5,60,0,64,1056,0.115,0.852,0.033,1
5732,4,33,0,75,991,0.027,0.896,0.077,1
5263,5,26,0,60,812,0.246,0.695,0.059,1
2451,5,17,0,25,365,0.0,0.926,0.074,1
34028,5,154,5,453,5285,0.064,0.847,0.089,1
3015,5,8,0,47,498,0.069,0.769,0.162,1
7285,5,20,0,69,1162,0.078,0.819,0.103,1
10146,5,24,0,143,1630,0.042,0.871,0.087,1
5541,5,28,0,46,866,0.057,0.873,0.07,1
3694,5,12,0,56,567,0.098,0.832,0.07,1
9552,5,53,0,109,1509,0.073,0.833,0.094,1
3218,5,3,0,35,493,0.056,0.817,0.127,1
5724,5,6,0,62,876,0.052,0.856,0.091,1
7728,5,6,1,100,1227,0.06,0.836,0.104,1
4218,5,16,0,56,660,0.139,0.788,0.073,1
7198,5,28,1,93,1119,0.102,0.798,0.1,1
8922,5,59,0,101,1437,0.055,0.832,0.113,1
6692,5,18,0,55,1063,0.039,0.847,0.114,1
6146,5,19,0,97,998,0.042,0.84,0.118,1
27866,4,40,6,279,4665,0.069,0.828,0.103,1
5435,5,27,0,83,861,0.066,0.863,0.071,1
3075,4,3,0,44,514,0.039,0.737,0.224,1
8823,5,72,0,106,1355,0.11,0.826,0.064,1
7003,5,34,0,82,1090,0.094,0.821,0.085,1
3159,5,24,0,34,525,0.118,0.84,0.042,1
2545,5,6,0,20,371,0.025,0.811,0.165,1
4118,5,8,0,51,662,0.059,0.795,0.146,1
7172,5,17,2,107,1103,0.076,0.82,0.105,1
3668,5,28,0,39,568,0.099,0.795,0.106,1
5383,4,2,0,68,924,0.038,0.873,0.089,1
7003,4,53,0,59,1216,0.049,0.867,0.084,1
4873,4,42,0,47,824,0.054,0.828,0.118,1
6806,5,28,0,76,1079,0.057,0.846,0.097,1
8619,5,32,0,116,1383,0.051,0.832,0.117,1
12574,5,48,1,123,2002,0.052,0.836,0.113,1
5660,5,0,0,51,937,0.049,0.849,0.102,1
4347,4,8,0,31,725,0.063,0.835,0.102,1
4496,4,48,0,63,769,0.084,0.816,0.1,1
5947,5,33,0,65,946,0.046,0.862,0.091,1
7089,5,36,0,86,1068,0.059,0.81,0.131,1
16366,4,74,4,144,2719,0.04,0.874,0.087,1
5993,5,23,0,82,918,0.08,0.871,0.049,1
6528,5,80,0,88,1083,0.007,0.89,0.102,1
4302,5,34,0,48,658,0.024,0.861,0.115,1
7873,5,49,0,85,1211,0.105,0.816,0.079,1
4185,5,0,0,44,668,0.036,0.88,0.084,1
3230,5,22,0,35,532,0.015,0.903,0.081,1
3879,4,26,0,21,660,0.136,0.815,0.049,1
5391,5,10,0,69,785,0.013,0.878,0.108,1
3817,5,25,0,52,585,0.04,0.883,0.077,1
9219,4,51,1,109,1540,0.049,0.839,0.112,1
3881,5,3,0,48,622,0.04,0.871,0.089,1
9782,5,28,0,137,1588,0.081,0.797,0.123,1
6712,5,8,0,103,1094,0.052,0.782,0.165,1
13244,4,48,0,137,2331,0.08,0.797,0.123,1
4163,5,8,1,35,632,0.098,0.859,0.043,1
5674,5,4,0,50,883,0.061,0.871,0.068,1
4011,5,6,0,43,645,0.054,0.882,0.064,1
5513,5,30,0,73,825,0.064,0.822,0.114,1
22502,5,61,1,250,3664,0.1,0.814,0.086,1
2104,4,6,0,31,354,0.036,0.926,0.037,1
8941,5,36,0,140,1424,0.051,0.825,0.124,1
6029,5,81,0,75,933,0.029,0.87,0.101,1
9248,5,84,0,119,1468,0.052,0.889,0.059,1
7876,5,127,1,75,1259,0.054,0.866,0.08,1
5624,4,42,0,56,959,0.05,0.851,0.099,1
15237,5,84,0,202,2446,0.066,0.847,0.087,1
3475,4,37,0,43,577,0.06,0.833,0.108,1
8508,5,42,0,104,1306,0.131,0.761,0.108,1
3809,5,56,0,42,628,0.184,0.734,0.081,1
8456,4,32,0,87,1428,0.08,0.807,0.113,1
4537,4,0,1,45,781,0.045,0.882,0.073,1
6355,5,22,0,74,1038,0.029,0.884,0.087,1
13012,5,72,0,154,1983,0.058,0.867,0.075,1
5301,4,31,0,58,885,0.053,0.849,0.097,1
5655,5,17,1,61,864,0.08,0.853,0.067,1
7977,5,10,2,102,1247,0.047,0.843,0.11,1
7554,5,13,0,92,1173,0.061,0.818,0.122,1
8172,5,12,0,99,1329,0.061,0.838,0.101,1
7451,5,35,1,93,1187,0.034,0.926,0.04,1
10928,5,70,0,136,1728,0.023,0.872,0.105,1
7561,4,108,1,73,1288,0.009,0.899,0.092,1
9154,4,156,1,126,1556,0.036,0.886,0.078,1
6095,4,52,0,52,1021,0.039,0.901,0.06,1
9460,4,55,2,102,1610,0.077,0.757,0.166,1
4634,4,34,0,77,780,0.047,0.848,0.105,1
7524,5,53,0,90,1231,0.047,0.823,0.13,1
8051,5,65,0,132,1278,0.068,0.801,0.131,1
3344,5,41,0,30,543,0.13,0.811,0.059,1
5851,4,34,0,53,991,0.298,0.676,0.026,1
5997,5,47,2,67,909,0.03,0.863,0.107,1
6700,5,24,0,84,1087,0.094,0.768,0.138,1
4246,5,18,0,40,656,0.045,0.869,0.086,1
8618,5,8,0,124,1355,0.119,0.768,0.113,1
11421,5,102,0,103,1876,0.023,0.891,0.086,1
7190,5,7,1,59,1124,0.091,0.821,0.088,1
5321,5,56,0,54,845,0.041,0.777,0.182,1
13369,5,67,0,166,2098,0.054,0.859,0.087,1
2551,5,9,0,32,378,0.031,0.88,0.088,1
9173,4,59,0,99,1536,0.052,0.893,0.056,1
9118,5,26,1,96,1450,0.088,0.819,0.093,1
17662,4,14,0,203,3033,0.049,0.803,0.148,1
7092,5,19,1,107,1108,0.068,0.818,0.113,1
2274,5,6,0,24,358,0.128,0.821,0.052,1
10077,5,61,0,114,1557,0.038,0.854,0.108,1
9794,5,49,0,152,1570,0.051,0.871,0.077,1
6167,4,44,0,75,1035,0.075,0.772,0.154,1
6255,4,51,0,45,1050,0.173,0.773,0.054,1
6993,5,23,0,97,1086,0.129,0.775,0.096,1
3758,5,9,0,33,615,0.166,0.783,0.051,1
4582,4,13,0,78,764,0.152,0.762,0.086,1
2360,5,3,0,56,383,0.008,0.907,0.085,1
9374,5,37,0,115,1455,0.128,0.772,0.1,1
13082,5,68,0,143,2081,0.119,0.808,0.072,1
3635,4,58,0,32,609,0.131,0.766,0.103,1
7036,5,27,0,102,1154,0.068,0.843,0.089,1
9156,5,73,1,96,1430,0.113,0.794,0.092,1
12429,5,60,4,127,1993,0.081,0.83,0.09,1
11550,5,13,1,138,1852,0.043,0.861,0.096,1
3466,5,8,0,30,572,0.034,0.884,0.082,1
6102,5,9,0,74,926,0.076,0.857,0.067,1
6699,5,32,0,83,1049,0.047,0.867,0.086,1
5198,5,12,0,67,803,0.049,0.875,0.076,1
5409,5,12,0,51,882,0.122,0.818,0.059,1
10619,5,39,0,125,1610,0.047,0.868,0.084,1
10030,5,30,0,125,1563,0.041,0.9,0.059,1
7962,5,69,0,107,1278,0.043,0.84,0.117,1
7800,5,9,0,110,1248,0.079,0.804,0.118,1
8315,5,54,0,102,1293,0.058,0.846,0.096,1
9205,5,4,0,120,1442,0.068,0.854,0.078,1
5226,5,56,0,64,837,0.102,0.829,0.069,1
7070,5,59,0,74,1132,0.08,0.841,0.079,1
5340,5,39,0,81,865,0.07,0.815,0.115,1
7095,4,37,0,75,1190,0.145,0.813,0.042,1
4468,5,49,0,61,717,0.045,0.9,0.055,1
8024,5,38,0,95,1238,0.035,0.866,0.099,1
11438,4,59,0,147,1920,0.042,0.897,0.062,1
6771,5,25,0,53,1070,0.139,0.789,0.071,1
8291,5,62,0,116,1345,0.091,0.797,0.112,1
3855,5,12,0,53,627,0.078,0.802,0.12,1
4276,4,67,0,52,762,0.036,0.855,0.109,1
7954,5,45,0,102,1303,0.027,0.906,0.068,1
4342,5,32,0,43,672,0.105,0.711,0.184,1
4589,4,34,0,55,786,0.019,0.848,0.134,1
10412,5,50,0,138,1657,0.073,0.83,0.098,1
5344,5,78,0,49,880,0.05,0.874,0.076,1
10397,5,10,0,97,1609,0.067,0.816,0.117,1
7693,5,17,0,84,1229,0.047,0.881,0.071,1
3833,5,7,0,33,628,0.054,0.791,0.155,1
11890,5,54,1,149,1951,0.049,0.794,0.157,1
9963,5,54,1,116,1608,0.096,0.838,0.067,1
13099,5,65,0,151,2101,0.04,0.867,0.093,1
4276,5,15,0,55,676,0.023,0.916,0.061,1
6952,5,4,0,91,1060,0.057,0.836,0.107,1
4076,5,31,0,43,643,0.078,0.866,0.056,1
5257,5,21,0,71,829,0.049,0.852,0.098,1
8581,5,13,0,109,1365,0.066,0.838,0.096,1
4896,5,31,0,48,770,0.04,0.866,0.094,1
4522,5,8,0,43,704,0.124,0.816,0.06,1
9545,5,14,2,145,1498,0.101,0.765,0.134,1
8126,5,120,0,123,1338,0.069,0.876,0.056,1
5105,5,30,0,48,819,0.071,0.797,0.132,1
8419,4,33,0,77,1411,0.06,0.832,0.108,1
4271,5,6,0,51,663,0.146,0.797,0.057,1
2971,5,8,0,37,470,0.115,0.831,0.054,1
4265,5,77,0,61,684,0.012,0.867,0.122,1
5003,5,21,0,72,806,0.17,0.78,0.05,1
3399,5,26,0,32,551,0.031,0.888,0.081,1
6266,5,32,1,74,975,0.06,0.82,0.12,1
2312,5,31,0,26,366,0.025,0.826,0.149,1
4614,5,47,0,57,743,0.029,0.877,0.094,1
1496,5,4,0,14,234,0.05,0.875,0.076,1
3389,5,26,1,36,542,0.073,0.841,0.086,1
1785,5,20,0,24,280,0.02,0.844,0.137,1
5575,4,36,0,47,934,0.032,0.926,0.042,1
8906,4,14,1,95,1510,0.042,0.853,0.106,1
5327,5,62,0,62,884,0.029,0.881,0.089,1
9905,5,15,0,95,1589,0.048,0.797,0.155,1
5540,5,12,0,48,845,0.047,0.872,0.081,1
6347,5,24,1,47,1011,0.03,0.868,0.102,1
8953,5,15,0,116,1444,0.058,0.825,0.117,1
7191,5,37,0,80,1187,0.014,0.922,0.064,1
5945,5,22,0,67,909,0.048,0.823,0.129,1
8136,5,16,0,103,1250,0.111,0.806,0.083,1
20713,4,239,5,183,3505,0.053,0.84,0.107,1
7609,5,31,0,69,1232,0.09,0.827,0.082,1
10592,5,58,0,118,1629,0.085,0.857,0.058,1
8395,5,105,0,86,1337,0.087,0.851,0.062,1
5764,5,36,0,63,898,0.157,0.769,0.074,1
7401,5,32,0,80,1196,0.081,0.85,0.069,1
3837,5,21,0,35,617,0.103,0.863,0.034,1
3897,5,21,0,32,629,0.112,0.845,0.044,1
20399,5,100,0,177,3378,0.107,0.832,0.061,1
7604,5,11,0,77,1250,0.051,0.855,0.094,1
10431,5,135,1,115,1725,0.028,0.898,0.074,1
7705,5,42,0,109,1253,0.074,0.868,0.058,1
34222,5,315,2,405,5303,0.061,0.873,0.066,1
5310,5,11,0,57,825,0.031,0.923,0.045,1
1394,5,11,0,15,231,0.022,0.841,0.138,1
4403,5,6,2,35,717,0.064,0.814,0.123,1
7517,5,32,0,107,1215,0.079,0.792,0.128,1
5722,5,31,0,86,950,0.039,0.867,0.094,1
5230,4,11,0,70,961,0.07,0.81,0.119,1
8657,4,44,1,119,1437,0.054,0.831,0.115,1
10428,5,38,3,112,1673,0.068,0.823,0.109,1
7784,5,8,0,81,1237,0.065,0.844,0.091,1
9298,5,52,0,123,1478,0.014,0.9,0.085,1
4789,5,14,1,66,746,0.016,0.898,0.086,1
7144,5,15,0,69,1089,0.089,0.811,0.1,1
6596,4,60,0,72,1100,0.168,0.758,0.074,1
7791,5,16,0,97,1256,0.042,0.894,0.064,1
9306,4,36,3,141,1653,0.037,0.846,0.117,1
6406,5,39,0,72,1038,0.065,0.854,0.081,1
6779,5,11,1,78,1107,0.079,0.787,0.134,1
4696,5,20,0,44,707,0.074,0.786,0.14,1
6193,5,45,0,62,1001,0.136,0.786,0.078,1
7220,5,20,1,88,1147,0.05,0.892,0.057,1
20234,5,136,13,223,3244,0.045,0.865,0.09,1
9013,5,150,2,108,1467,0.065,0.852,0.083,1
7275,5,12,1,104,1102,0.062,0.801,0.137,1
5227,5,39,0,54,820,0.034,0.875,0.092,1
8316,5,12,0,112,1268,0.065,0.815,0.12,1
6920,5,10,0,87,1098,0.083,0.838,0.078,1
7146,4,22,0,73,1184,0.009,0.935,0.056,1
6202,5,22,0,62,1013,0.04,0.858,0.102,1
5874,5,16,0,48,937,0.104,0.825,0.071,1
5238,5,10,0,69,833,0.057,0.854,0.089,1
2976,5,9,0,27,457,0.107,0.841,0.052,1
7752,5,34,0,86,1226,0.13,0.761,0.109,1
8031,4,19,0,92,1348,0.054,0.838,0.107,1
9871,5,53,1,138,1561,0.026,0.879,0.095,1
15709,5,124,0,193,2519,0.072,0.851,0.077,1
10888,5,55,0,147,1750,0.03,0.844,0.126,1
1948,5,18,0,33,311,0.215,0.745,0.04,1
7559,5,36,0,98,1140,0.066,0.851,0.083,1
2929,5,19,0,34,468,0.061,0.799,0.14,1
10100,5,34,0,106,1625,0.061,0.831,0.108,1
8178,5,16,0,89,1263,0.078,0.861,0.061,1
8830,4,60,0,107,1468,0.066,0.862,0.072,1
6695,5,2,0,80,1073,0.068,0.852,0.079,1
5955,5,5,2,67,927,0.078,0.843,0.08,1
5897,5,36,1,75,950,0.061,0.832,0.106,1
4141,5,16,0,49,675,0.121,0.802,0.076,1
9527,5,38,0,143,1516,0.076,0.851,0.073,1
6533,5,32,0,73,1043,0.063,0.836,0.101,1
3240,5,14,1,26,523,0.055,0.904,0.041,1
9405,5,24,0,125,1501,0.044,0.89,0.066,1
6644,4,72,0,119,1104,0.052,0.758,0.19,1
7075,4,21,1,71,1193,0.062,0.858,0.08,1
10729,4,43,1,112,1780,0.069,0.778,0.153,1
5774,5,14,0,58,953,0.11,0.783,0.107,1
5248,4,76,0,55,885,0.064,0.874,0.062,1
3680,4,73,0,25,616,0.101,0.822,0.077,1
3557,5,55,0,52,569,0.172,0.776,0.052,1
8200,5,48,0,116,1294,0.086,0.834,0.08,1
