Article_len,Avg_Word_Len,CountOfNumbers,CountofExclamation,adjectives,WordCount,sent_neg,sent_neu,sent_pos,label
4406,5,46,0,56,707,0.034,0.844,0.122,1
701,4,3,0,8,127,0.091,0.848,0.062,0
808,5,0,3,11,125,0.102,0.834,0.063,0
6221,5,25,0,59,941,0.082,0.845,0.073,1
70,6,0,0,0,10,0.477,0.523,0.0,0
51,6,0,0,0,7,0.0,1.0,0.0,1
5119,5,24,0,73,820,0.108,0.824,0.068,0
8043,4,67,0,111,1339,0.053,0.872,0.075,1
1348,5,6,0,16,215,0.114,0.812,0.074,1
814,4,4,0,7,143,0.049,0.68,0.271,0
6902,5,10,0,107,1082,0.075,0.843,0.082,1
3978,5,16,0,48,602,0.106,0.836,0.057,1
1193,4,2,0,18,200,0.078,0.8,0.122,0
11877,4,73,0,131,2037,0.076,0.816,0.108,0
33637,5,425,1,394,5354,0.058,0.824,0.118,1
5905,5,1,0,107,953,0.151,0.726,0.123,1
49,7,0,0,0,6,0.0,0.667,0.333,0
5223,5,24,0,88,787,0.058,0.816,0.126,1
931,5,34,0,20,151,0.033,0.852,0.115,1
1020,5,2,0,13,157,0.15,0.824,0.026,0
3793,4,26,0,33,643,0.102,0.853,0.045,1
1877,5,36,0,21,302,0.066,0.837,0.098,1
3326,5,12,0,36,540,0.1,0.866,0.034,1
1691,4,19,0,25,288,0.0,0.876,0.124,1
4813,4,26,0,50,808,0.077,0.875,0.048,1
1183,4,4,0,11,211,0.101,0.868,0.031,0
6635,5,37,0,101,1077,0.135,0.797,0.067,0
19984,5,157,14,290,2985,0.113,0.783,0.104,0
937,4,4,0,7,167,0.043,0.875,0.082,0
6012,5,47,0,83,909,0.117,0.812,0.071,1
2217,4,17,0,30,372,0.122,0.801,0.078,1
5786,5,72,0,80,950,0.039,0.864,0.097,1
5462,4,41,0,79,1001,0.045,0.822,0.133,1
985,5,0,0,12,156,0.055,0.845,0.1,0
1135,5,13,0,17,189,0.053,0.826,0.121,1
870,4,7,0,10,148,0.04,0.845,0.115,0
11173,5,20,1,167,1757,0.075,0.766,0.16,0
4442,5,11,3,58,674,0.036,0.847,0.118,0
1588,4,2,0,14,274,0.108,0.797,0.095,0
2089,4,31,0,20,354,0.263,0.66,0.076,1
6679,5,26,0,107,1034,0.053,0.858,0.09,1
1229,5,9,0,8,204,0.104,0.762,0.134,0
3705,6,76,1,57,528,0.077,0.786,0.137,0
1157,5,4,0,17,186,0.125,0.791,0.084,0
2491,5,2,0,22,371,0.129,0.852,0.02,1
3270,5,32,0,43,484,0.075,0.85,0.075,1
6105,5,26,0,83,1012,0.069,0.825,0.106,1
1780,4,0,0,17,309,0.049,0.937,0.014,1
1265,5,2,0,16,203,0.153,0.746,0.101,0
1126,4,8,0,14,199,0.097,0.845,0.058,0
265,5,40,0,1,41,0.0,1.0,0.0,1
3635,5,8,0,37,575,0.029,0.885,0.086,1
7661,5,10,1,77,1189,0.061,0.84,0.1,1
1422,4,8,0,18,247,0.0,0.834,0.166,1
825,5,3,0,5,120,0.0,0.927,0.073,1
227,5,0,0,3,33,0.208,0.736,0.056,0
3650,5,6,0,42,571,0.076,0.87,0.054,1
1788,4,6,1,27,315,0.04,0.832,0.129,0
4768,5,18,0,53,789,0.06,0.823,0.117,1
553,5,10,0,6,90,0.158,0.756,0.086,1
1175,5,0,0,19,179,0.033,0.77,0.198,0
4304,5,24,0,54,681,0.081,0.832,0.087,1
1687,5,4,0,21,262,0.036,0.804,0.16,0
676,5,0,0,7,110,0.08,0.897,0.023,0
3399,5,45,0,40,545,0.062,0.892,0.047,1
1382,4,16,0,13,235,0.018,0.919,0.063,1
4124,5,4,0,73,663,0.082,0.796,0.122,0
1008,5,23,0,15,162,0.032,0.869,0.099,1
1688,4,5,0,23,288,0.166,0.799,0.035,0
6583,5,119,0,74,1014,0.018,0.837,0.145,1
1466,4,0,3,14,253,0.05,0.862,0.087,0
4942,4,23,0,76,831,0.062,0.822,0.116,1
2442,4,12,0,37,431,0.095,0.818,0.087,0
888,5,3,0,13,133,0.015,0.793,0.192,1
298,5,3,0,6,48,0.046,0.878,0.076,0
15486,5,214,6,201,2287,0.126,0.773,0.101,0
7417,5,49,0,89,1114,0.077,0.838,0.085,1
4818,5,22,1,72,779,0.123,0.809,0.068,0
1602,4,4,0,14,273,0.12,0.806,0.074,0
7603,5,75,0,115,1201,0.072,0.869,0.059,1
1104,5,5,0,18,182,0.027,0.825,0.148,0
2599,4,7,0,44,434,0.088,0.846,0.066,0
8471,4,23,2,88,1431,0.085,0.823,0.092,0
3816,5,12,0,56,591,0.029,0.91,0.06,1
408,4,4,0,3,71,0.08,0.879,0.041,1
49,7,0,0,1,6,0.322,0.678,0.0,0
1954,5,33,0,26,305,0.044,0.876,0.08,0
1704,5,3,0,19,280,0.121,0.718,0.161,0
954,4,0,0,11,163,0.134,0.832,0.034,0
873,4,0,0,7,159,0.047,0.866,0.087,0
1855,4,4,0,13,317,0.07,0.881,0.049,1
444,5,0,0,6,66,0.08,0.89,0.03,0
8518,4,83,0,159,1423,0.068,0.848,0.083,0
2458,5,27,0,36,407,0.011,0.858,0.131,1
6823,5,49,6,92,1131,0.196,0.731,0.072,0
4508,5,8,2,59,742,0.116,0.78,0.104,0
3243,5,11,0,46,515,0.028,0.88,0.092,0
21,10,0,0,0,2,0.0,1.0,0.0,1
50,4,0,0,0,10,0.245,0.755,0.0,0
6247,5,13,0,69,978,0.078,0.847,0.075,1
5231,5,37,0,68,842,0.026,0.877,0.097,1
2954,5,6,0,31,474,0.016,0.9,0.084,1
7474,5,19,0,102,1165,0.082,0.807,0.111,1
1210,5,5,0,12,199,0.085,0.855,0.06,0
4326,4,8,0,70,795,0.069,0.817,0.113,0
766,4,6,0,10,129,0.012,0.795,0.193,0
53,4,0,0,1,9,0.192,0.808,0.0,1
3011,5,8,0,36,501,0.085,0.871,0.044,1
502,4,2,0,5,85,0.146,0.76,0.095,1
7579,5,11,4,75,1162,0.128,0.777,0.095,1
1214,5,0,0,14,177,0.059,0.833,0.109,1
6844,5,23,0,96,1030,0.077,0.815,0.108,1
1142,5,0,0,12,181,0.051,0.843,0.106,0
578,5,7,0,6,86,0.081,0.919,0.0,0
60,6,0,0,0,8,0.0,1.0,0.0,0
840,5,0,0,11,140,0.053,0.804,0.143,0
807,5,6,0,12,125,0.101,0.818,0.081,0
8032,5,17,4,114,1312,0.046,0.842,0.112,1
3615,5,54,0,44,575,0.156,0.793,0.051,1
3545,4,10,0,40,598,0.072,0.764,0.164,0
393,4,0,0,1,71,0.028,0.772,0.2,0
33,4,0,0,0,6,0.0,1.0,0.0,0
534,5,12,0,13,87,0.092,0.855,0.053,1
167,4,0,0,4,31,0.0,0.676,0.324,0
1325,5,4,0,27,209,0.057,0.874,0.069,1
986,4,9,0,17,184,0.126,0.828,0.046,0
685,5,0,0,9,112,0.171,0.829,0.0,0
96,5,1,0,1,14,0.0,0.774,0.226,0
74,6,0,0,1,10,0.25,0.75,0.0,0
2414,5,2,0,34,376,0.02,0.923,0.057,1
962,6,2,0,24,133,0.075,0.861,0.063,0
923,4,0,0,13,155,0.011,0.895,0.094,0
9933,5,35,0,135,1541,0.064,0.86,0.076,0
5586,5,4,0,98,906,0.074,0.767,0.159,1
4294,5,12,1,81,708,0.12,0.756,0.123,0
1021,4,0,0,10,186,0.101,0.887,0.012,0
5002,5,13,1,63,808,0.062,0.844,0.094,1
3554,5,10,0,49,564,0.067,0.851,0.082,0
4015,5,6,3,47,649,0.061,0.82,0.119,1
3423,5,28,0,25,534,0.117,0.841,0.042,1
3709,4,27,1,44,623,0.041,0.881,0.078,0
1365,5,2,0,23,219,0.038,0.884,0.078,0
1657,5,29,0,12,259,0.049,0.906,0.045,1
548,5,2,0,3,89,0.0,0.815,0.185,0
1074,5,0,0,11,177,0.142,0.78,0.078,0
5965,5,4,1,70,903,0.046,0.848,0.106,1
3201,4,4,0,34,542,0.136,0.748,0.115,0
5400,5,6,0,84,851,0.058,0.861,0.08,1
902,6,6,0,18,123,0.138,0.73,0.133,1
281,5,2,0,3,44,0.049,0.833,0.119,1
60,6,0,1,0,8,0.0,0.732,0.268,0
770,4,4,0,7,129,0.225,0.705,0.069,0
8288,5,109,1,120,1244,0.108,0.805,0.087,0
756,5,15,0,11,116,0.0,0.932,0.068,0
969,4,0,0,9,172,0.021,0.899,0.08,0
8143,5,38,0,119,1322,0.057,0.877,0.066,0
3870,5,18,0,48,614,0.067,0.844,0.09,1
9202,4,62,20,90,1564,0.089,0.781,0.13,0
2360,4,0,3,21,421,0.006,0.752,0.242,0
916,4,0,0,10,164,0.13,0.821,0.049,0
3425,5,10,0,54,561,0.061,0.82,0.119,0
5142,5,0,0,64,819,0.079,0.79,0.131,1
779,5,0,0,11,117,0.098,0.816,0.086,0
6439,5,13,2,81,1058,0.057,0.854,0.089,1
1494,5,6,0,14,236,0.0,0.862,0.138,1
730,4,3,0,8,129,0.089,0.776,0.135,0
10342,4,70,0,166,1774,0.145,0.76,0.094,0
1155,5,3,0,8,190,0.04,0.934,0.026,0
389,4,0,0,5,66,0.023,0.977,0.0,1
773,4,2,0,6,132,0.087,0.828,0.084,0
833,4,9,0,16,140,0.077,0.868,0.055,0
3392,5,6,1,45,564,0.069,0.806,0.124,0
6207,5,95,0,62,1016,0.065,0.862,0.073,1
1387,4,0,0,10,245,0.075,0.865,0.06,0
18281,4,601,0,231,3122,0.06,0.727,0.214,1
26973,4,643,19,241,4479,0.086,0.823,0.09,1
901,4,2,0,9,155,0.016,0.924,0.061,0
599,5,4,0,9,93,0.113,0.785,0.102,0
5388,4,7,6,56,953,0.074,0.834,0.092,1
543,4,2,0,5,95,0.06,0.921,0.019,0
3278,4,27,0,31,551,0.009,0.829,0.162,1
1600,5,5,0,14,256,0.082,0.833,0.085,0
1991,5,14,0,39,315,0.045,0.834,0.121,1
4708,5,13,0,80,693,0.15,0.765,0.085,1
8352,5,74,0,102,1359,0.045,0.858,0.097,1
958,5,0,0,19,154,0.102,0.882,0.016,0
2342,5,8,0,30,384,0.077,0.855,0.067,1
4977,4,32,0,78,851,0.045,0.8,0.155,1
2451,5,2,0,25,397,0.032,0.858,0.11,0
13410,5,65,2,191,2152,0.137,0.788,0.075,0
5854,4,72,0,96,1053,0.08,0.819,0.1,0
1823,4,2,0,17,321,0.098,0.818,0.084,0
936,4,4,0,5,159,0.025,0.891,0.083,0
4205,5,0,0,53,640,0.058,0.872,0.071,1
14118,5,64,0,204,2239,0.186,0.743,0.071,0
25950,4,858,5,305,4517,0.045,0.876,0.079,1
7371,5,119,0,104,1208,0.065,0.821,0.113,1
1891,5,26,0,28,296,0.009,0.914,0.077,1
4131,4,8,0,52,725,0.055,0.801,0.144,0
964,4,30,0,17,165,0.0,0.982,0.018,1
1205,5,4,0,11,176,0.114,0.863,0.023,0
949,5,5,0,17,155,0.02,0.874,0.106,0
1230,4,15,0,11,207,0.155,0.791,0.055,0
4293,5,24,0,52,708,0.094,0.787,0.119,1
1346,4,3,0,19,227,0.139,0.788,0.073,0
5140,5,15,0,65,844,0.059,0.813,0.128,1
4267,5,16,0,73,674,0.025,0.875,0.1,1
1073,5,0,0,16,170,0.175,0.773,0.051,0
3611,5,68,0,55,559,0.028,0.884,0.088,0
2724,5,7,0,35,443,0.073,0.837,0.09,1
380,5,7,0,3,58,0.0,1.0,0.0,0
8964,5,31,0,115,1410,0.095,0.817,0.087,1
3713,5,14,0,46,589,0.128,0.832,0.04,0
29,8,0,0,1,3,0.0,0.426,0.574,0
15036,4,99,9,186,2524,0.171,0.734,0.096,0
8584,4,67,1,132,1495,0.146,0.745,0.109,0
76,5,0,0,1,12,0.0,0.815,0.185,0
1498,5,37,0,23,220,0.159,0.738,0.103,1
12402,4,26,25,154,2219,0.129,0.755,0.116,0
5163,5,25,3,80,821,0.054,0.832,0.114,0
3627,4,16,0,43,622,0.055,0.834,0.111,1
24800,5,248,0,246,4113,0.108,0.758,0.134,0
4471,5,39,0,79,715,0.094,0.852,0.053,1
7009,5,38,0,83,1115,0.025,0.887,0.088,1
60,5,0,0,0,10,0.302,0.698,0.0,0
2401,5,8,0,28,372,0.018,0.914,0.068,1
15754,5,157,0,191,2525,0.057,0.865,0.078,1
9319,4,13,4,106,1554,0.083,0.795,0.122,0
5004,5,11,0,61,817,0.015,0.819,0.166,0
4452,5,17,0,46,684,0.115,0.803,0.082,1
5403,5,22,0,45,848,0.098,0.861,0.041,1
1908,5,7,0,24,292,0.065,0.836,0.099,0
3316,5,11,0,46,552,0.093,0.799,0.108,0
1986,5,2,0,22,307,0.03,0.888,0.082,1
3512,4,23,0,55,610,0.029,0.895,0.075,1
2157,5,31,0,33,347,0.155,0.791,0.053,1
7613,5,9,0,96,1235,0.155,0.749,0.096,0
3051,5,81,0,33,445,0.096,0.842,0.062,1
3580,5,0,0,46,548,0.102,0.841,0.058,1
57,4,0,0,0,10,0.158,0.842,0.0,0
5980,4,20,1,91,998,0.109,0.815,0.076,0
12748,7,1315,1,166,1526,0.066,0.854,0.08,0
3449,5,32,0,47,530,0.064,0.827,0.109,1
8321,5,179,0,72,1251,0.114,0.855,0.032,1
5186,4,25,14,54,915,0.147,0.784,0.069,0
72,6,2,0,1,10,0.244,0.756,0.0,0
6192,5,27,1,82,984,0.092,0.807,0.101,0
57,6,0,0,0,8,0.556,0.444,0.0,0
1767,4,21,1,20,312,0.053,0.885,0.062,1
2221,4,0,0,28,393,0.086,0.81,0.104,1
3998,5,26,0,100,602,0.083,0.822,0.095,1
1100,4,9,0,10,191,0.069,0.885,0.046,0
581,5,2,0,6,96,0.074,0.831,0.094,0
679,6,2,0,3,92,0.054,0.866,0.08,1
3624,5,16,0,58,595,0.045,0.858,0.098,1
5288,4,12,1,60,916,0.124,0.768,0.108,0
12708,5,97,0,154,1989,0.063,0.862,0.075,0
3874,4,8,0,49,660,0.053,0.806,0.141,1
12040,5,58,0,202,1834,0.05,0.861,0.09,1
4841,5,4,0,64,731,0.093,0.851,0.057,1
2625,5,16,0,33,395,0.0,0.83,0.17,1
11879,5,58,0,160,1839,0.12,0.799,0.08,0
1305,5,0,0,23,216,0.102,0.762,0.136,0
5316,5,19,0,77,801,0.142,0.808,0.05,1
1054,4,15,0,12,179,0.095,0.852,0.053,0
7452,5,88,1,103,1231,0.089,0.818,0.093,1
1254,4,8,0,16,211,0.064,0.86,0.076,0
1611,5,1,0,18,259,0.076,0.875,0.049,0
4050,5,33,0,59,671,0.038,0.838,0.124,1
2199,5,1,0,29,322,0.216,0.729,0.054,1
8977,5,35,0,161,1330,0.077,0.782,0.141,1
3145,5,26,1,59,509,0.063,0.831,0.106,0
3219,5,3,0,56,512,0.047,0.867,0.087,0
2360,5,13,0,31,387,0.041,0.869,0.09,1
5829,5,10,0,102,883,0.149,0.78,0.071,0
1973,5,13,0,23,321,0.026,0.772,0.202,1
66,7,0,0,0,8,0.0,1.0,0.0,0
64,5,0,0,0,10,0.459,0.541,0.0,0
3521,4,8,0,43,598,0.061,0.849,0.089,0
625,5,10,0,12,95,0.0,0.802,0.198,0
1356,5,9,0,16,221,0.167,0.81,0.023,1
851,5,4,0,17,127,0.046,0.874,0.08,0
250,4,2,0,3,44,0.051,0.949,0.0,0
1171,4,18,0,13,203,0.07,0.901,0.029,0
6215,5,72,1,102,973,0.049,0.841,0.109,1
368,5,9,0,2,53,0.0,0.965,0.035,1
838,4,2,0,5,145,0.195,0.678,0.127,0
714,4,1,0,7,121,0.043,0.847,0.11,0
4059,4,71,0,59,695,0.086,0.854,0.06,0
1314,5,0,0,27,203,0.03,0.881,0.089,1
798,4,6,0,8,144,0.065,0.791,0.145,0
61,5,0,0,0,9,0.0,1.0,0.0,0
3964,5,12,0,55,628,0.015,0.884,0.102,1
2467,5,15,0,32,358,0.12,0.787,0.093,1
67,5,0,0,0,10,0.0,0.857,0.143,0
5095,5,16,0,77,774,0.051,0.861,0.088,0
4047,5,39,0,40,636,0.027,0.933,0.04,1
1254,4,9,0,12,232,0.047,0.773,0.18,0
6428,4,28,0,113,1111,0.057,0.816,0.127,1
6153,5,45,1,97,931,0.032,0.908,0.06,1
1156,4,0,0,13,194,0.09,0.803,0.107,0
4470,4,8,1,34,760,0.13,0.832,0.038,0
3248,5,73,0,23,527,0.014,0.842,0.144,1
808,4,3,0,11,135,0.023,0.833,0.144,1
2333,5,7,0,29,362,0.132,0.826,0.042,1
2654,5,18,0,41,399,0.017,0.899,0.084,1
3616,5,26,0,60,529,0.067,0.863,0.07,1
702,5,4,1,7,113,0.035,0.884,0.081,1
2760,4,6,0,55,470,0.042,0.852,0.106,0
834,5,2,1,18,139,0.039,0.814,0.147,0
12276,5,143,1,151,1993,0.05,0.85,0.1,0
4807,5,30,0,66,794,0.075,0.837,0.088,1
5434,5,80,4,70,845,0.112,0.823,0.065,0
5028,5,26,0,67,833,0.119,0.82,0.061,0
628,4,2,0,6,108,0.073,0.841,0.086,0
14550,5,59,2,212,2422,0.057,0.813,0.129,1
6983,5,26,1,85,1157,0.085,0.792,0.122,1
833,4,2,0,14,146,0.1,0.809,0.092,0
1141,5,0,1,18,184,0.034,0.801,0.165,0
881,4,2,0,7,149,0.098,0.782,0.12,0
6904,5,28,0,115,1072,0.094,0.833,0.073,1
2919,5,13,0,36,456,0.059,0.862,0.079,0
5392,5,64,0,52,854,0.086,0.807,0.107,1
4534,4,30,1,77,797,0.063,0.773,0.164,1
771,4,0,0,11,142,0.0,0.835,0.165,0
22091,4,36,24,261,4021,0.13,0.768,0.101,0
6444,4,120,0,85,1156,0.136,0.789,0.075,0
17384,5,78,2,196,2702,0.053,0.865,0.083,1
3590,5,151,0,37,574,0.024,0.898,0.078,1
3979,5,17,0,58,650,0.114,0.821,0.066,0
3633,5,34,0,43,569,0.096,0.82,0.084,1
5136,5,13,0,77,779,0.059,0.86,0.081,0
11565,4,60,12,157,2003,0.104,0.774,0.121,0
4577,4,53,0,67,770,0.056,0.755,0.189,1
1845,4,17,0,18,334,0.158,0.743,0.1,0
845,4,2,1,10,141,0.078,0.683,0.239,0
1227,4,0,0,12,209,0.076,0.855,0.069,0
3204,5,11,0,38,520,0.05,0.891,0.059,1
2801,4,12,2,27,474,0.086,0.86,0.054,1
11552,5,99,0,172,1903,0.134,0.761,0.105,0
1059,5,6,0,7,176,0.127,0.837,0.035,0
4625,4,0,0,64,783,0.138,0.801,0.062,1
1479,4,0,0,13,260,0.043,0.813,0.144,0
8367,4,15,3,121,1463,0.067,0.819,0.113,0
81,6,0,0,0,11,0.0,0.82,0.18,0
875,5,2,0,6,141,0.048,0.913,0.038,1
6525,5,40,2,61,1074,0.025,0.892,0.082,1
4690,5,28,0,36,763,0.133,0.813,0.054,1
5629,5,34,0,57,920,0.071,0.813,0.116,1
5221,5,24,1,86,824,0.101,0.788,0.11,1
5144,4,29,0,69,879,0.091,0.788,0.121,0
1504,5,32,0,21,242,0.09,0.859,0.051,1
2896,4,28,0,24,490,0.022,0.893,0.085,1
1545,5,6,0,18,252,0.053,0.896,0.052,0
1723,4,0,1,22,291,0.067,0.773,0.16,0
519,4,0,0,5,99,0.156,0.801,0.043,0
16841,5,75,0,224,2772,0.199,0.722,0.08,0
1100,5,24,1,10,169,0.0,0.878,0.122,1
5365,5,19,0,63,835,0.16,0.774,0.066,1
4017,5,0,0,64,632,0.049,0.796,0.155,0
1848,4,3,0,21,320,0.125,0.813,0.062,0
3807,5,17,1,48,617,0.043,0.85,0.107,0
9310,5,30,0,117,1530,0.155,0.746,0.1,0
62,4,0,0,0,11,0.148,0.852,0.0,1
4152,5,15,0,58,665,0.058,0.86,0.083,1
4956,5,30,0,54,744,0.037,0.764,0.199,1
1294,5,0,0,25,196,0.103,0.68,0.217,1
852,5,4,0,14,132,0.121,0.849,0.031,0
3146,5,13,0,44,517,0.049,0.866,0.085,0
3606,5,27,0,44,580,0.004,0.908,0.088,1
160,4,0,0,1,29,0.292,0.555,0.154,0
4054,5,10,0,34,607,0.121,0.857,0.022,1
2889,5,10,0,50,440,0.114,0.805,0.081,1
1658,5,26,0,21,259,0.212,0.738,0.05,1
69,7,0,0,2,8,0.0,1.0,0.0,0
5501,4,4,4,64,927,0.074,0.856,0.07,0
7715,4,64,0,87,1352,0.098,0.809,0.093,0
11148,5,68,1,132,1842,0.18,0.75,0.07,0
3545,5,6,0,39,554,0.103,0.828,0.069,1
21296,4,80,0,306,3603,0.118,0.767,0.115,1
3657,4,31,0,44,646,0.017,0.864,0.119,1
3485,5,42,0,49,529,0.1,0.746,0.154,1
1066,5,6,0,14,172,0.049,0.905,0.046,0
3036,5,161,0,39,489,0.048,0.875,0.077,1
4314,5,58,0,86,662,0.025,0.894,0.081,1
1715,5,2,0,17,282,0.084,0.82,0.096,0
5390,5,10,0,60,861,0.069,0.846,0.085,1
3064,4,0,0,56,538,0.008,0.819,0.173,1
4226,5,31,0,58,640,0.069,0.807,0.124,1
5440,5,20,0,74,861,0.052,0.88,0.068,1
4094,5,47,0,43,652,0.031,0.865,0.103,1
34,5,0,0,0,5,0.0,1.0,0.0,0
936,5,5,2,12,136,0.141,0.777,0.082,0
6421,5,26,0,67,1059,0.098,0.822,0.08,1
3490,4,0,1,40,592,0.017,0.844,0.138,1
3445,4,28,0,52,584,0.062,0.872,0.066,0
5007,5,69,5,69,796,0.051,0.889,0.061,0
7378,4,50,4,88,1265,0.101,0.822,0.077,0
3270,5,12,0,35,490,0.06,0.861,0.079,1
4985,5,29,0,45,789,0.074,0.855,0.071,1
7699,5,36,0,102,1162,0.036,0.849,0.114,1
4570,4,17,0,37,779,0.082,0.864,0.054,0
1611,4,0,0,20,297,0.081,0.787,0.132,0
8071,5,41,0,140,1267,0.129,0.795,0.076,1
6038,5,106,0,91,991,0.139,0.807,0.054,0
6260,4,46,2,63,1156,0.099,0.765,0.136,0
3066,5,7,1,42,509,0.091,0.848,0.061,0
6045,4,43,0,91,1058,0.034,0.875,0.091,0
3378,5,8,0,43,556,0.047,0.791,0.161,1
1132,6,0,0,25,151,0.061,0.796,0.143,1
5637,5,16,6,58,852,0.069,0.842,0.089,1
2145,5,6,0,29,347,0.063,0.856,0.08,1
2495,5,77,0,36,404,0.0,0.928,0.072,1
2732,5,13,2,57,422,0.082,0.761,0.157,1
4590,5,12,0,80,698,0.063,0.827,0.11,1
5808,5,95,0,84,930,0.02,0.901,0.079,1
6077,5,33,0,74,976,0.15,0.791,0.059,0
6403,5,49,0,80,977,0.071,0.849,0.08,1
2475,5,18,2,27,406,0.035,0.851,0.114,1
3652,5,39,1,41,605,0.061,0.856,0.083,0
10035,5,67,1,153,1474,0.078,0.843,0.079,0
1026,5,4,0,10,160,0.062,0.858,0.079,1
3037,5,16,0,41,493,0.121,0.803,0.075,1
9461,4,50,52,134,1672,0.143,0.734,0.123,0
993,4,4,0,7,173,0.062,0.83,0.108,0
2106,3,0,0,20,429,0.098,0.805,0.097,0
1898,4,8,1,18,323,0.081,0.882,0.036,0
1171,5,0,0,11,187,0.105,0.847,0.048,0
3716,5,2,1,47,578,0.06,0.823,0.117,1
616,4,0,0,5,108,0.023,0.92,0.057,0
14558,5,98,4,183,2288,0.074,0.816,0.11,0
1411,5,4,0,25,222,0.047,0.903,0.05,1
501,4,2,2,5,92,0.115,0.821,0.064,0
517,5,2,0,8,77,0.057,0.81,0.133,0
9318,5,32,0,140,1537,0.042,0.806,0.152,1
3180,4,59,0,55,535,0.047,0.909,0.044,1
10901,5,33,3,105,1801,0.076,0.828,0.097,1
1286,5,0,0,15,209,0.121,0.748,0.131,0
2428,4,14,0,31,417,0.027,0.84,0.133,1
1089,5,6,0,21,168,0.152,0.76,0.088,1
3315,4,7,0,73,554,0.057,0.842,0.101,0
1283,4,5,0,9,238,0.272,0.678,0.051,0
1431,5,12,0,32,220,0.086,0.773,0.141,0
89,7,0,0,0,11,0.532,0.468,0.0,0
5899,5,24,0,69,945,0.104,0.797,0.099,1
4473,5,37,0,45,732,0.023,0.918,0.058,1
2133,5,22,0,27,335,0.028,0.938,0.034,1
6847,5,131,0,91,1092,0.113,0.768,0.119,0
1249,4,2,0,9,211,0.152,0.767,0.081,0
73,4,0,0,0,13,0.0,1.0,0.0,0
3745,5,44,0,54,591,0.085,0.79,0.126,1
7329,5,121,0,79,1108,0.056,0.861,0.083,1
4524,4,56,1,44,767,0.062,0.792,0.147,1
3418,5,8,0,52,569,0.02,0.917,0.063,1
3183,5,29,0,33,492,0.067,0.836,0.097,1
800,5,0,0,11,131,0.08,0.862,0.058,0
640,4,2,0,11,111,0.193,0.772,0.035,0
2616,5,12,0,35,421,0.068,0.802,0.13,1
630,4,0,1,9,121,0.0,0.912,0.088,0
10432,5,69,0,142,1734,0.094,0.828,0.078,0
18009,4,351,15,207,3011,0.074,0.791,0.134,1
802,5,14,2,10,131,0.032,0.838,0.13,0
3382,5,39,1,37,547,0.064,0.831,0.105,0
7792,5,73,1,124,1280,0.06,0.833,0.107,1
7976,5,42,0,109,1217,0.072,0.851,0.077,1
33501,5,396,0,374,5197,0.07,0.81,0.121,1
460,4,14,0,8,80,0.022,0.867,0.111,0
3063,4,11,0,40,539,0.045,0.889,0.066,0
3525,5,20,0,46,565,0.006,0.952,0.042,1
1244,5,0,0,7,195,0.113,0.798,0.089,0
1153,5,0,0,14,186,0.172,0.762,0.066,0
185,4,0,0,4,33,0.0,0.914,0.086,0
3756,4,2,0,50,654,0.053,0.838,0.109,0
683,4,0,0,4,126,0.022,0.917,0.061,0
1434,4,9,0,19,247,0.03,0.824,0.146,0
931,4,17,0,12,158,0.08,0.791,0.13,0
3294,5,50,0,63,540,0.037,0.854,0.109,1
475,4,42,0,2,91,0.034,0.778,0.188,1
1040,5,8,0,14,169,0.129,0.853,0.018,1
4774,4,20,0,73,795,0.057,0.831,0.112,1
6657,5,47,4,77,1041,0.09,0.807,0.103,0
5364,5,85,0,94,854,0.07,0.795,0.136,1
1316,5,0,0,24,211,0.082,0.749,0.169,0
2450,5,49,0,47,385,0.008,0.932,0.061,1
3578,5,22,0,47,572,0.046,0.86,0.094,1
12456,4,46,0,149,2094,0.089,0.816,0.096,0
1159,5,8,0,23,186,0.079,0.824,0.097,1
5120,4,91,3,77,863,0.046,0.843,0.111,1
1328,5,49,0,25,195,0.086,0.862,0.053,1
551,4,0,0,3,94,0.126,0.769,0.106,0
9175,5,75,0,115,1452,0.086,0.828,0.086,0
3392,4,51,1,42,568,0.06,0.891,0.05,0
3093,5,17,3,38,512,0.079,0.761,0.16,0
710,5,7,0,14,115,0.0,0.828,0.172,0
3769,4,40,0,59,646,0.068,0.88,0.053,1
1253,5,3,0,17,204,0.036,0.877,0.087,0
4975,5,6,0,110,767,0.199,0.729,0.072,1
5233,5,20,0,66,867,0.071,0.881,0.048,1
5699,4,40,4,75,968,0.056,0.766,0.177,1
1262,4,0,0,14,216,0.097,0.829,0.074,0
2218,5,6,1,28,352,0.13,0.782,0.089,0
147,5,0,0,0,22,0.301,0.699,0.0,0
3506,5,0,1,63,555,0.083,0.736,0.181,1
1870,5,16,0,27,281,0.087,0.87,0.043,1
856,4,0,0,13,144,0.036,0.83,0.134,0
8203,5,8,0,103,1226,0.084,0.846,0.071,1
805,5,0,0,6,133,0.061,0.803,0.137,0
6385,5,39,0,70,1028,0.114,0.744,0.143,0
10153,5,143,0,155,1541,0.054,0.878,0.068,0
4523,5,32,2,74,698,0.092,0.749,0.159,0
875,4,0,0,15,151,0.206,0.753,0.041,0
4936,5,33,0,73,764,0.085,0.805,0.11,0
8150,5,119,0,88,1311,0.03,0.866,0.104,1
2119,5,23,0,17,328,0.048,0.92,0.032,1
2211,4,43,0,28,379,0.232,0.71,0.058,1
890,5,10,0,11,140,0.063,0.859,0.078,0
12602,5,39,2,190,2064,0.025,0.844,0.131,1
